ENSG00000252365	ENSXETG00000029272	ENSDARG00000083784
ENSG00000132693	ENSXETG00000034129	ENSDARG00000045089
ENSG00000132693	ENSXETG00000024903	ENSDARG00000045089
ENSG00000132693	ENSXETG00000030596	ENSDARG00000045089
ENSG00000132693	ENSXETG00000002768	ENSDARG00000045089
ENSG00000132693	ENSXETG00000025211	ENSDARG00000045089
ENSG00000132693	ENSXETG00000025212	ENSDARG00000045089
ENSG00000166135	ENSXETG00000014204	ENSDARG00000031915
ENSG00000189283	ENSXETG00000022969	ENSDARG00000078195
ENSG00000189283	ENSXETG00000022969	ENSDARG00000068850
ENSG00000123416	ENSXETG00000011185	ENSDARG00000045014
ENSG00000050130	ENSXETG00000017024	ENSDARG00000028581
ENSG00000184110	ENSXETG00000002941	ENSDARG00000016443
ENSG00000158716	ENSXETG00000008116	ENSDARG00000009844
ENSG00000158716	ENSXETG00000008116	ENSDARG00000089245
ENSG00000123609	ENSXETG00000004525	ENSDARG00000060456
ENSG00000138459	ENSXETG00000002426	ENSDARG00000000001
ENSG00000117262	ENSXETG00000016309	ENSDARG00000077983
ENSG00000083457	ENSXETG00000005808	ENSDARG00000098012
ENSG00000083457	ENSXETG00000005808	ENSDARG00000057787
ENSG00000075790	ENSXETG00000025669	ENSDARG00000016231
ENSG00000075891	ENSXETG00000014206	ENSDARG00000028148
ENSG00000075891	ENSXETG00000014206	ENSDARG00000032578
ENSG00000106682	ENSXETG00000018230	ENSDARG00000042252
ENSG00000196644	ENSXETG00000016309	ENSDARG00000077983
ENSG00000164061	ENSXETG00000012785	ENSDARG00000079161
ENSG00000164061	ENSXETG00000012785	ENSDARG00000079822
ENSG00000164061	ENSXETG00000012785	ENSDARG00000086319
ENSG00000111783	ENSXETG00000014145	ENSDARG00000026395
ENSG00000032444	ENSXETG00000031537	ENSDARG00000010773
ENSG00000164062	ENSXETG00000005945	ENSDARG00000088860
ENSG00000164062	ENSXETG00000005945	ENSDARG00000008703
ENSG00000164062	ENSXETG00000005945	ENSDARG00000087726
ENSG00000164062	ENSXETG00000005945	ENSDARG00000055970
ENSG00000144724	ENSXETG00000010291	ENSDARG00000045006
ENSG00000144724	ENSXETG00000010291	ENSDARG00000060123
ENSG00000167552	ENSXETG00000011186	ENSDARG00000001889
ENSG00000167552	ENSXETG00000011186	ENSDARG00000055216
ENSG00000243284	ENSXETG00000034059	ENSDARG00000054050
ENSG00000243284	ENSXETG00000034059	ENSDARG00000013685
ENSG00000243284	ENSXETG00000008771	ENSDARG00000054050
ENSG00000243284	ENSXETG00000008771	ENSDARG00000013685
ENSG00000091986	ENSXETG00000002427	ENSDARG00000030975
ENSG00000091986	ENSXETG00000002427	ENSDARG00000000002
ENSG00000091986	ENSXETG00000002427	ENSDARG00000044695
ENSG00000074356	ENSXETG00000012965	ENSDARG00000044597
ENSG00000061794	ENSXETG00000001312	ENSDARG00000038456
ENSG00000213085	ENSXETG00000008111	ENSDARG00000068103
ENSG00000165953	ENSXETG00000009423	ENSDARG00000091136
ENSG00000165953	ENSXETG00000009423	ENSDARG00000090850
ENSG00000165953	ENSXETG00000009423	ENSDARG00000091800
ENSG00000165953	ENSXETG00000009423	ENSDARG00000090916
ENSG00000165953	ENSXETG00000009423	ENSDARG00000077960
ENSG00000165953	ENSXETG00000009423	ENSDARG00000087143
ENSG00000165953	ENSXETG00000009423	ENSDARG00000090286
ENSG00000165953	ENSXETG00000009423	ENSDARG00000074712
ENSG00000165953	ENSXETG00000023329	ENSDARG00000091136
ENSG00000165953	ENSXETG00000023329	ENSDARG00000090850
ENSG00000165953	ENSXETG00000023329	ENSDARG00000091800
ENSG00000165953	ENSXETG00000023329	ENSDARG00000090916
ENSG00000165953	ENSXETG00000023329	ENSDARG00000077960
ENSG00000165953	ENSXETG00000023329	ENSDARG00000087143
ENSG00000165953	ENSXETG00000023329	ENSDARG00000090286
ENSG00000165953	ENSXETG00000023329	ENSDARG00000074712
ENSG00000165953	ENSXETG00000025892	ENSDARG00000091136
ENSG00000165953	ENSXETG00000025892	ENSDARG00000090850
ENSG00000165953	ENSXETG00000025892	ENSDARG00000091800
ENSG00000165953	ENSXETG00000025892	ENSDARG00000090916
ENSG00000165953	ENSXETG00000025892	ENSDARG00000077960
ENSG00000165953	ENSXETG00000025892	ENSDARG00000087143
ENSG00000165953	ENSXETG00000025892	ENSDARG00000090286
ENSG00000165953	ENSXETG00000025892	ENSDARG00000074712
ENSG00000069020	ENSXETG00000021463	ENSDARG00000078270
ENSG00000139970	ENSXETG00000016983	ENSDARG00000021143
ENSG00000139970	ENSXETG00000016983	ENSDARG00000006497
ENSG00000168488	ENSXETG00000014990	ENSDARG00000011597
ENSG00000141499	ENSXETG00000014943	ENSDARG00000086150
ENSG00000111667	ENSXETG00000023925	ENSDARG00000014517
ENSG00000123610	ENSXETG00000004529	ENSDARG00000093440
ENSG00000076826	ENSXETG00000002610	ENSDARG00000059475
ENSG00000131791	ENSXETG00000010190	ENSDARG00000067817
ENSG00000076924	ENSXETG00000002611	ENSDARG00000007092
ENSG00000173531	ENSXETG00000005949	ENSDARG00000031855
ENSG00000158710	ENSXETG00000027225	ENSDARG00000008359
ENSG00000178952	ENSXETG00000028019	ENSDARG00000041088
ENSG00000167553	ENSXETG00000011187	ENSDARG00000045367
ENSG00000105879	ENSXETG00000012262	ENSDARG00000015222
ENSG00000105879	ENSXETG00000012262	ENSDARG00000045823
ENSG00000131781	ENSXETG00000009900	ENSDARG00000043514
ENSG00000131781	ENSXETG00000009900	ENSDARG00000016357
ENSG00000131781	ENSXETG00000009900	ENSDARG00000043518
ENSG00000131781	ENSXETG00000017362	ENSDARG00000043514
ENSG00000131781	ENSXETG00000017362	ENSDARG00000016357
ENSG00000131781	ENSXETG00000017362	ENSDARG00000043518
ENSG00000131781	ENSXETG00000033174	ENSDARG00000043514
ENSG00000131781	ENSXETG00000033174	ENSDARG00000016357
ENSG00000131781	ENSXETG00000033174	ENSDARG00000043518
ENSG00000049541	ENSXETG00000018234	ENSDARG00000014274
ENSG00000135406	ENSXETG00000011188	ENSDARG00000028306
ENSG00000197889	ENSXETG00000005411	ENSDARG00000045705
ENSG00000085552	ENSXETG00000008115	ENSDARG00000010408
ENSG00000085552	ENSXETG00000008115	ENSDARG00000075864
ENSG00000163607	ENSXETG00000016308	ENSDARG00000075033
ENSG00000111669	ENSXETG00000023924	ENSDARG00000025012
ENSG00000111669	ENSXETG00000023924	ENSDARG00000040988
ENSG00000108947	ENSXETG00000031645	ENSDARG00000044029
ENSG00000108947	ENSXETG00000031645	ENSDARG00000042277
ENSG00000091138	ENSXETG00000025660	ENSDARG00000003615
ENSG00000091138	ENSXETG00000025660	ENSDARG00000007371
ENSG00000091138	ENSXETG00000034012	ENSDARG00000003615
ENSG00000091138	ENSXETG00000034012	ENSDARG00000007371
ENSG00000091138	ENSXETG00000012233	ENSDARG00000003615
ENSG00000091138	ENSXETG00000012233	ENSDARG00000007371
ENSG00000143315	ENSXETG00000006188	ENSDARG00000024277
ENSG00000177807	ENSXETG00000019842	ENSDARG00000014697
ENSG00000177807	ENSXETG00000019842	ENSDARG00000090815
ENSG00000080345	ENSXETG00000004530	ENSDARG00000062650
ENSG00000162728	ENSXETG00000032519	ENSDARG00000061636
ENSG00000131951	ENSXETG00000016981	ENSDARG00000054352
ENSG00000162729	ENSXETG00000012432	ENSDARG00000038467
ENSG00000108852	ENSXETG00000003381	ENSDARG00000053453
ENSG00000108852	ENSXETG00000003381	ENSDARG00000010957
ENSG00000183914	ENSXETG00000008299	ENSDARG00000087352
ENSG00000126773	ENSXETG00000016956	ENSDARG00000060785
ENSG00000119906	ENSXETG00000015214	ENSDARG00000003328
ENSG00000116128	ENSXETG00000016298	ENSDARG00000036687
ENSG00000176108	ENSXETG00000013409	ENSDARG00000097451
ENSG00000176108	ENSXETG00000013409	ENSDARG00000021202
ENSG00000162836	ENSXETG00000016302	ENSDARG00000040064
ENSG00000055950	ENSXETG00000015206	ENSDARG00000076334
ENSG00000164068	ENSXETG00000005952	ENSDARG00000031269
ENSG00000143140	ENSXETG00000016303	ENSDARG00000040065
ENSG00000143140	ENSXETG00000016303	ENSDARG00000069450
ENSG00000163608	ENSXETG00000002741	ENSDARG00000043566
ENSG00000018625	ENSXETG00000008125	ENSDARG00000010472
ENSG00000121634	ENSXETG00000016305	ENSDARG00000015076
ENSG00000121634	ENSXETG00000016305	ENSDARG00000069451
ENSG00000188092	ENSXETG00000016309	ENSDARG00000077983
ENSG00000152463	ENSXETG00000014633	ENSDARG00000058502
ENSG00000006704	ENSXETG00000033663	ENSDARG00000022203
ENSG00000091140	ENSXETG00000012269	ENSDARG00000008785
ENSG00000133937	ENSXETG00000023328	ENSDARG00000059073
ENSG00000255963	ENSXETG00000018366	ENSDARG00000093125
ENSG00000175866	ENSXETG00000013408	ENSDARG00000062799
ENSG00000175866	ENSXETG00000013408	ENSDARG00000060587
ENSG00000175866	ENSXETG00000013408	ENSDARG00000017785
ENSG00000010626	ENSXETG00000023923	ENSDARG00000006174
ENSG00000132681	ENSXETG00000008125	ENSDARG00000010472
ENSG00000100612	ENSXETG00000016955	ENSDARG00000003444
ENSG00000204444	ENSXETG00000002499	ENSDARG00000076838
ENSG00000100697	ENSXETG00000023315	ENSDARG00000001129
ENSG00000256374	ENSXETG00000018366	ENSDARG00000093125
ENSG00000134061	ENSXETG00000030446	ENSDARG00000067536
ENSG00000134061	ENSXETG00000030446	ENSDARG00000093750
ENSG00000143318	ENSXETG00000008124	ENSDARG00000018105
ENSG00000143318	ENSXETG00000008124	ENSDARG00000038716
ENSG00000186897	ENSXETG00000011191	ENSDARG00000055317
ENSG00000186897	ENSXETG00000011191	ENSDARG00000011549
ENSG00000132510	ENSXETG00000015636	ENSDARG00000088087
ENSG00000132510	ENSXETG00000015636	ENSDARG00000056929
ENSG00000162734	ENSXETG00000008122	ENSDARG00000079771
ENSG00000178401	ENSXETG00000011192	ENSDARG00000037067
ENSG00000077809	ENSXETG00000018435	ENSDARG00000022203
ENSG00000123352	ENSXETG00000024679	ENSDARG00000087781
ENSG00000123352	ENSXETG00000024679	ENSDARG00000067969
ENSG00000091136	ENSXETG00000012279	ENSDARG00000089288
ENSG00000100614	ENSXETG00000016952	ENSDARG00000032155
ENSG00000100614	ENSXETG00000016952	ENSDARG00000043250
ENSG00000111676	ENSXETG00000023922	ENSDARG00000092067
ENSG00000144857	ENSXETG00000012171	ENSDARG00000074335
ENSG00000111678	ENSXETG00000023908	ENSDARG00000030038
ENSG00000132716	ENSXETG00000008121	ENSDARG00000000324
ENSG00000183011	ENSXETG00000015633	ENSDARG00000067677
ENSG00000182224	ENSXETG00000030355	ENSDARG00000056007
ENSG00000111679	ENSXETG00000023918	ENSDARG00000013916
ENSG00000184302	ENSXETG00000016945	ENSDARG00000025187
ENSG00000184302	ENSXETG00000016945	ENSDARG00000031316
ENSG00000126778	ENSXETG00000016943	ENSDARG00000026473
ENSG00000100625	ENSXETG00000016941	ENSDARG00000031983
ENSG00000100625	ENSXETG00000016941	ENSDARG00000004695
ENSG00000020426	ENSXETG00000016938	ENSDARG00000002077
ENSG00000126814	ENSXETG00000014455	ENSDARG00000069278
ENSG00000173540	ENSXETG00000005954	ENSDARG00000017658
ENSG00000139974	ENSXETG00000014459	ENSDARG00000054312
ENSG00000258465	ENSXETG00000008121	ENSDARG00000000324
ENSG00000176095	ENSXETG00000005955	ENSDARG00000073744
ENSG00000162735	ENSXETG00000008120	ENSDARG00000004891
ENSG00000158517	ENSXETG00000018448	ENSDARG00000033735
ENSG00000183091	ENSXETG00000004531	ENSDARG00000032630
ENSG00000215021	ENSXETG00000023919	ENSDARG00000017728
ENSG00000215021	ENSXETG00000023919	ENSDARG00000045297
ENSG00000122218	ENSXETG00000005840	ENSDARG00000004173
ENSG00000027075	ENSXETG00000014450	ENSDARG00000043243
ENSG00000027075	ENSXETG00000014450	ENSDARG00000018382
ENSG00000185614	ENSXETG00000005960	ENSDARG00000070360
ENSG00000185614	ENSXETG00000005960	ENSDARG00000070404
ENSG00000095539	ENSXETG00000015209	ENSDARG00000076595
ENSG00000095539	ENSXETG00000015209	ENSDARG00000088143
ENSG00000196275	ENSXETG00000014018	ENSDARG00000078791
ENSG00000183763	ENSXETG00000005959	ENSDARG00000011262
ENSG00000145113	ENSXETG00000003060	ENSDARG00000087190
ENSG00000111684	ENSXETG00000023913	ENSDARG00000075178
ENSG00000145675	ENSXETG00000021480	ENSDARG00000038524
ENSG00000182107	ENSXETG00000026793	ENSDARG00000054122
ENSG00000183086	ENSXETG00000018449	ENSDARG00000018985
ENSG00000204438	ENSXETG00000002509	ENSDARG00000053995
ENSG00000100644	ENSXETG00000014449	ENSDARG00000034293
ENSG00000204435	ENSXETG00000027935	ENSDARG00000077776
ENSG00000174374	ENSXETG00000009171	ENSDARG00000059583
ENSG00000107815	ENSXETG00000015205	ENSDARG00000079969
ENSG00000162736	ENSXETG00000027247	ENSDARG00000087000
ENSG00000164076	ENSXETG00000007311	ENSDARG00000027963
ENSG00000164076	ENSXETG00000007311	ENSDARG00000005141
ENSG00000164076	ENSXETG00000007311	ENSDARG00000057000
ENSG00000182326	ENSXETG00000023912	ENSDARG00000089722
ENSG00000182326	ENSXETG00000023912	ENSDARG00000011144
ENSG00000182326	ENSXETG00000023912	ENSDARG00000075719
ENSG00000171786	ENSXETG00000005841	ENSDARG00000025495
ENSG00000176244	ENSXETG00000027648	ENSDARG00000094730
ENSG00000162738	ENSXETG00000005842	ENSDARG00000027397
ENSG00000170634	ENSXETG00000027759	ENSDARG00000086271
ENSG00000174428	ENSXETG00000032520	ENSDARG00000076812
ENSG00000023608	ENSXETG00000014446	ENSDARG00000003827
ENSG00000023608	ENSXETG00000014446	ENSDARG00000029569
ENSG00000152464	ENSXETG00000003419	ENSDARG00000040350
ENSG00000164078	ENSXETG00000007306	ENSDARG00000060235
ENSG00000164078	ENSXETG00000007306	ENSDARG00000004871
ENSG00000139973	ENSXETG00000029946	ENSDARG00000030761
ENSG00000140015	ENSXETG00000030958	ENSDARG00000069117
ENSG00000140015	ENSXETG00000030958	ENSDARG00000043220
ENSG00000198750	ENSXETG00000018449	ENSDARG00000018985
ENSG00000126785	ENSXETG00000003585	ENSDARG00000020250
ENSG00000111785	ENSXETG00000014801	ENSDARG00000005972
ENSG00000164077	ENSXETG00000007305	ENSDARG00000078585
ENSG00000178021	ENSXETG00000005030	ENSDARG00000005015
ENSG00000154001	ENSXETG00000003584	ENSDARG00000015474
ENSG00000154001	ENSXETG00000003584	ENSDARG00000069118
ENSG00000004534	ENSXETG00000007303	ENSDARG00000077060
ENSG00000152465	ENSXETG00000014634	ENSDARG00000021808
ENSG00000127946	ENSXETG00000005880	ENSDARG00000062972
ENSG00000139194	ENSXETG00000023915	ENSDARG00000016235
ENSG00000139182	ENSXETG00000023916	ENSDARG00000073883
ENSG00000115306	ENSXETG00000029995	ENSDARG00000079113
ENSG00000115306	ENSXETG00000029995	ENSDARG00000036402
ENSG00000179914	ENSXETG00000021788	ENSDARG00000053649
ENSG00000179914	ENSXETG00000021788	ENSDARG00000003523
ENSG00000179914	ENSXETG00000021788	ENSDARG00000036085
ENSG00000179914	ENSXETG00000021788	ENSDARG00000007534
ENSG00000179914	ENSXETG00000021788	ENSDARG00000053630
ENSG00000179914	ENSXETG00000021788	ENSDARG00000036084
ENSG00000179914	ENSXETG00000021788	ENSDARG00000054054
ENSG00000179914	ENSXETG00000021788	ENSDARG00000095082
ENSG00000179914	ENSXETG00000021788	ENSDARG00000093796
ENSG00000179914	ENSXETG00000030111	ENSDARG00000053649
ENSG00000179914	ENSXETG00000030111	ENSDARG00000003523
ENSG00000179914	ENSXETG00000030111	ENSDARG00000036085
ENSG00000179914	ENSXETG00000030111	ENSDARG00000007534
ENSG00000179914	ENSXETG00000030111	ENSDARG00000053630
ENSG00000179914	ENSXETG00000030111	ENSDARG00000036084
ENSG00000179914	ENSXETG00000030111	ENSDARG00000054054
ENSG00000179914	ENSXETG00000030111	ENSDARG00000095082
ENSG00000179914	ENSXETG00000030111	ENSDARG00000093796
ENSG00000179914	ENSXETG00000033322	ENSDARG00000053649
ENSG00000179914	ENSXETG00000033322	ENSDARG00000003523
ENSG00000179914	ENSXETG00000033322	ENSDARG00000036085
ENSG00000179914	ENSXETG00000033322	ENSDARG00000007534
ENSG00000179914	ENSXETG00000033322	ENSDARG00000053630
ENSG00000179914	ENSXETG00000033322	ENSDARG00000036084
ENSG00000179914	ENSXETG00000033322	ENSDARG00000054054
ENSG00000179914	ENSXETG00000033322	ENSDARG00000095082
ENSG00000179914	ENSXETG00000033322	ENSDARG00000093796
ENSG00000179914	ENSXETG00000021789	ENSDARG00000053649
ENSG00000179914	ENSXETG00000021789	ENSDARG00000003523
ENSG00000179914	ENSXETG00000021789	ENSDARG00000036085
ENSG00000179914	ENSXETG00000021789	ENSDARG00000007534
ENSG00000179914	ENSXETG00000021789	ENSDARG00000053630
ENSG00000179914	ENSXETG00000021789	ENSDARG00000036084
ENSG00000179914	ENSXETG00000021789	ENSDARG00000054054
ENSG00000179914	ENSXETG00000021789	ENSDARG00000095082
ENSG00000179914	ENSXETG00000021789	ENSDARG00000093796
ENSG00000179914	ENSXETG00000021786	ENSDARG00000053649
ENSG00000179914	ENSXETG00000021786	ENSDARG00000003523
ENSG00000179914	ENSXETG00000021786	ENSDARG00000036085
ENSG00000179914	ENSXETG00000021786	ENSDARG00000007534
ENSG00000179914	ENSXETG00000021786	ENSDARG00000053630
ENSG00000179914	ENSXETG00000021786	ENSDARG00000036084
ENSG00000179914	ENSXETG00000021786	ENSDARG00000054054
ENSG00000179914	ENSXETG00000021786	ENSDARG00000095082
ENSG00000179914	ENSXETG00000021786	ENSDARG00000093796
ENSG00000179914	ENSXETG00000031626	ENSDARG00000053649
ENSG00000179914	ENSXETG00000031626	ENSDARG00000003523
ENSG00000179914	ENSXETG00000031626	ENSDARG00000036085
ENSG00000179914	ENSXETG00000031626	ENSDARG00000007534
ENSG00000179914	ENSXETG00000031626	ENSDARG00000053630
ENSG00000179914	ENSXETG00000031626	ENSDARG00000036084
ENSG00000179914	ENSXETG00000031626	ENSDARG00000054054
ENSG00000179914	ENSXETG00000031626	ENSDARG00000095082
ENSG00000179914	ENSXETG00000031626	ENSDARG00000093796
ENSG00000179914	ENSXETG00000008473	ENSDARG00000053649
ENSG00000179914	ENSXETG00000008473	ENSDARG00000003523
ENSG00000179914	ENSXETG00000008473	ENSDARG00000036085
ENSG00000179914	ENSXETG00000008473	ENSDARG00000007534
ENSG00000179914	ENSXETG00000008473	ENSDARG00000053630
ENSG00000179914	ENSXETG00000008473	ENSDARG00000036084
ENSG00000179914	ENSXETG00000008473	ENSDARG00000054054
ENSG00000179914	ENSXETG00000008473	ENSDARG00000095082
ENSG00000179914	ENSXETG00000008473	ENSDARG00000093796
ENSG00000179914	ENSXETG00000026046	ENSDARG00000053649
ENSG00000179914	ENSXETG00000026046	ENSDARG00000003523
ENSG00000179914	ENSXETG00000026046	ENSDARG00000036085
ENSG00000179914	ENSXETG00000026046	ENSDARG00000007534
ENSG00000179914	ENSXETG00000026046	ENSDARG00000053630
ENSG00000179914	ENSXETG00000026046	ENSDARG00000036084
ENSG00000179914	ENSXETG00000026046	ENSDARG00000054054
ENSG00000179914	ENSXETG00000026046	ENSDARG00000095082
ENSG00000179914	ENSXETG00000026046	ENSDARG00000093796
ENSG00000179914	ENSXETG00000033677	ENSDARG00000053649
ENSG00000179914	ENSXETG00000033677	ENSDARG00000003523
ENSG00000179914	ENSXETG00000033677	ENSDARG00000036085
ENSG00000179914	ENSXETG00000033677	ENSDARG00000007534
ENSG00000179914	ENSXETG00000033677	ENSDARG00000053630
ENSG00000179914	ENSXETG00000033677	ENSDARG00000036084
ENSG00000179914	ENSXETG00000033677	ENSDARG00000054054
ENSG00000179914	ENSXETG00000033677	ENSDARG00000095082
ENSG00000179914	ENSXETG00000033677	ENSDARG00000093796
ENSG00000158764	ENSXETG00000021788	ENSDARG00000053649
ENSG00000158764	ENSXETG00000021788	ENSDARG00000003523
ENSG00000158764	ENSXETG00000021788	ENSDARG00000036085
ENSG00000158764	ENSXETG00000021788	ENSDARG00000007534
ENSG00000158764	ENSXETG00000021788	ENSDARG00000053630
ENSG00000158764	ENSXETG00000021788	ENSDARG00000036084
ENSG00000158764	ENSXETG00000021788	ENSDARG00000054054
ENSG00000158764	ENSXETG00000021788	ENSDARG00000095082
ENSG00000158764	ENSXETG00000021788	ENSDARG00000093796
ENSG00000158764	ENSXETG00000030111	ENSDARG00000053649
ENSG00000158764	ENSXETG00000030111	ENSDARG00000003523
ENSG00000158764	ENSXETG00000030111	ENSDARG00000036085
ENSG00000158764	ENSXETG00000030111	ENSDARG00000007534
ENSG00000158764	ENSXETG00000030111	ENSDARG00000053630
ENSG00000158764	ENSXETG00000030111	ENSDARG00000036084
ENSG00000158764	ENSXETG00000030111	ENSDARG00000054054
ENSG00000158764	ENSXETG00000030111	ENSDARG00000095082
ENSG00000158764	ENSXETG00000030111	ENSDARG00000093796
ENSG00000158764	ENSXETG00000033322	ENSDARG00000053649
ENSG00000158764	ENSXETG00000033322	ENSDARG00000003523
ENSG00000158764	ENSXETG00000033322	ENSDARG00000036085
ENSG00000158764	ENSXETG00000033322	ENSDARG00000007534
ENSG00000158764	ENSXETG00000033322	ENSDARG00000053630
ENSG00000158764	ENSXETG00000033322	ENSDARG00000036084
ENSG00000158764	ENSXETG00000033322	ENSDARG00000054054
ENSG00000158764	ENSXETG00000033322	ENSDARG00000095082
ENSG00000158764	ENSXETG00000033322	ENSDARG00000093796
ENSG00000158764	ENSXETG00000021789	ENSDARG00000053649
ENSG00000158764	ENSXETG00000021789	ENSDARG00000003523
ENSG00000158764	ENSXETG00000021789	ENSDARG00000036085
ENSG00000158764	ENSXETG00000021789	ENSDARG00000007534
ENSG00000158764	ENSXETG00000021789	ENSDARG00000053630
ENSG00000158764	ENSXETG00000021789	ENSDARG00000036084
ENSG00000158764	ENSXETG00000021789	ENSDARG00000054054
ENSG00000158764	ENSXETG00000021789	ENSDARG00000095082
ENSG00000158764	ENSXETG00000021789	ENSDARG00000093796
ENSG00000158764	ENSXETG00000021786	ENSDARG00000053649
ENSG00000158764	ENSXETG00000021786	ENSDARG00000003523
ENSG00000158764	ENSXETG00000021786	ENSDARG00000036085
ENSG00000158764	ENSXETG00000021786	ENSDARG00000007534
ENSG00000158764	ENSXETG00000021786	ENSDARG00000053630
ENSG00000158764	ENSXETG00000021786	ENSDARG00000036084
ENSG00000158764	ENSXETG00000021786	ENSDARG00000054054
ENSG00000158764	ENSXETG00000021786	ENSDARG00000095082
ENSG00000158764	ENSXETG00000021786	ENSDARG00000093796
ENSG00000158764	ENSXETG00000031626	ENSDARG00000053649
ENSG00000158764	ENSXETG00000031626	ENSDARG00000003523
ENSG00000158764	ENSXETG00000031626	ENSDARG00000036085
ENSG00000158764	ENSXETG00000031626	ENSDARG00000007534
ENSG00000158764	ENSXETG00000031626	ENSDARG00000053630
ENSG00000158764	ENSXETG00000031626	ENSDARG00000036084
ENSG00000158764	ENSXETG00000031626	ENSDARG00000054054
ENSG00000158764	ENSXETG00000031626	ENSDARG00000095082
ENSG00000158764	ENSXETG00000031626	ENSDARG00000093796
ENSG00000158764	ENSXETG00000008473	ENSDARG00000053649
ENSG00000158764	ENSXETG00000008473	ENSDARG00000003523
ENSG00000158764	ENSXETG00000008473	ENSDARG00000036085
ENSG00000158764	ENSXETG00000008473	ENSDARG00000007534
ENSG00000158764	ENSXETG00000008473	ENSDARG00000053630
ENSG00000158764	ENSXETG00000008473	ENSDARG00000036084
